run_id,utc_timestamp,condition,persona,model_alias,model_name,stop_reason,tokens_input,tokens_output,elapsed_seconds,temperature,top_p,seed,reasoning_effort,max_tokens,endpoint,deployment,api_version,biography_sha256,n_vignettes_rendered,prompt_system_sha256,prompt_user_sha256,response_sha256,scoreable_tctm
kuba-gemini3f-20260610T230612,2026-06-10T23:06:12Z,persona,kuba,gemini3f,gemini-3-flash-preview,stop,17563,1360,16.08,,,,,,,,,8737639bfd7b89c521cc3c1cec383414ce0e47f0b68aedefff81aa2c1b550097,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,fc4cf911ebca7aab140cc25e5c8849d03f8d8b822563f98881e66a6aa6f49772,True
kuba-gemini3f-20260610T233822,2026-06-10T23:38:22Z,persona,kuba,gemini3f,gemini-3-flash-preview,stop,17563,1361,27.4,,,,,,,,,8737639bfd7b89c521cc3c1cec383414ce0e47f0b68aedefff81aa2c1b550097,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,8da22d6e964a59d63b4a239d7b546faa178f67e67df27a4b3e90db292ea447bc,True
kuba-gpt54f-20260528T055040,2026-05-28T05:50:40Z,persona,kuba,gpt54f,gpt-5.4,stop,17641,1330,13.58,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,c29c94373a788d95dd80238113cbe6803b5609499ff7aab450937461cd4132fa,True
kuba-gpt54f-20260528T055844,2026-05-28T05:58:44Z,persona,kuba,gpt54f,gpt-5.4,stop,17641,1356,13.57,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,27dc03d652b3a544b066fce9f74033779431a1ed529b6fa8a582a23ffd0a99ab,True
kuba-gpt54f-20260531T135419,2026-05-31T13:54:19Z,persona,kuba,gpt54f,gpt-5.4,stop,17958,3387,36.54,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,10dc95bdc5781d2e5674ee8c3d234772ade665f0c9b2cae47c65121e62ca6aac,True
kuba-gpt54f-20260531T145618,2026-05-31T14:56:18Z,persona,kuba,gpt54f,gpt-5.4,stop,17958,3031,31.76,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,ffa65c622f5099fa89870576259fb89f857c654cdd2f601866e44520e614f217,True
kuba-gpt54mini-20260416T002855,2026-04-16T00:28:55Z,persona,kuba,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17641,767,3.9,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,7f4eb4cb22fc590b5eba39a54495e01e65666d3ec430cf0c89dd8e2518953d7a,True
kuba-gpt54mini-20260416T005048,2026-04-16T00:50:48Z,persona,kuba,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17641,810,4.67,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,67ec6e4f13293329aa9b2bda361186a641aec2e965778d910cb61f9ade17e5cb,True
kuba-gpt54mini-20260531T130855,2026-05-31T13:08:55Z,persona,kuba,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17958,6131,31.45,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,8737639bfd7b89c521cc3c1cec383414ce0e47f0b68aedefff81aa2c1b550097,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,78cbea37af1a6ac66985b6fcb9813a9e516d7451004633ae2995529fc3ad282a,True
kuba-gpt54mini-20260531T141030,2026-05-31T14:10:30Z,persona,kuba,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17958,5383,25.85,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,8737639bfd7b89c521cc3c1cec383414ce0e47f0b68aedefff81aa2c1b550097,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,ec83b820d9539fdf02bdc84866111bcd43df36f60b73c93419b8aac8c84eca90,True
kuba-gpt55-20260511T191831,2026-05-11T19:18:31Z,persona,kuba,gpt55,gpt-5.5-2026-04-24,stop,17641,1918,20.35,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,ed5c6520cba87cbb34739f87fe8b2a6f6152ed081c756adc50bb8e32a0fc859f,True
kuba-gpt55-20260511T193449,2026-05-11T19:34:49Z,persona,kuba,gpt55,gpt-5.5-2026-04-24,stop,17641,3176,36.8,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,347f4d3cb661e524bbe48085b35a109a989aff6cabbd74fc41b0c2e7291747b0,True
kuba-gpt55-20260531T132254,2026-05-31T13:22:54Z,persona,kuba,gpt55,gpt-5.5-2026-04-24,stop,17958,1411,20.54,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,8737639bfd7b89c521cc3c1cec383414ce0e47f0b68aedefff81aa2c1b550097,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,380392be9fe201bcf24146d950b5980bd5dbe0ad9a9e3add52d2faa57ce8df2d,True
kuba-gpt55-20260531T142318,2026-05-31T14:23:18Z,persona,kuba,gpt55,gpt-5.5-2026-04-24,stop,17958,2234,25.91,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,8737639bfd7b89c521cc3c1cec383414ce0e47f0b68aedefff81aa2c1b550097,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,38e7ad856ee7358040d2b7a63faa88299f5997ae5cf2163c733a47446da7f866,True
kuba-gpt55full57-20260511T203321,2026-05-11T20:33:21Z,persona,kuba,gpt55full57,gpt-5.5-2026-04-24,stop,32065,2688,29.56,,,,,,,,,,57,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,f322523921040017c35a03efc2dd12bc845fa8eaff7d582db25109406853233c,True
kuba-gpt55full57-20260611T010436,2026-06-11T01:04:36Z,persona,kuba,gpt55full57,gpt-5.5-2026-04-24,stop,32490,2377,27.41,,,,,,,,,,57,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,d5dd462d02e8dd6c52c8058b3026e05f885f350f6c6d1abde2104f30dc924655,True
kuba-grok4-20260416T010358,2026-04-16T01:03:58Z,persona,kuba,grok4,grok-4.20-beta-0309-reasoning,stop,15659,1248,26.89,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,3ccab98ed32319010c2c3085475987a79b49e97f34696b50858828e89f855bf5,True
kuba-grok4-20260416T011646,2026-04-16T01:16:46Z,persona,kuba,grok4,grok-4.20-beta-0309-reasoning,stop,15659,1291,21.95,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,2704246e30a5219aaf98ae859d78df64f883e0cc8b247cbce63bd283885c3d21,True
kuba-grok4-20260531T133642,2026-05-31T13:36:42Z,persona,kuba,grok4,grok-4.20-beta-0309-reasoning,stop,15956,1320,19.53,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,0517f757c827b578441c42dd7f45129d121af47511eba2792f64574fee052a17,True
kuba-grok4-20260531T143828,2026-05-31T14:38:28Z,persona,kuba,grok4,grok-4.20-beta-0309-reasoning,stop,15956,1295,24.24,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,ea06e96ff970746bccee0d6a5df83420e61d68ff3b09e780fc118347acb67632,True
kuba-opus-20260412T174413,2026-04-12T17:44:13Z,persona,kuba,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21110,1610,20.03,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,30a678d4182f417da20a2a61b087f3e88d8a42cfa13abc874864cf38712e4061,True
kuba-opus-20260415T232958,2026-04-15T23:29:58Z,persona,kuba,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21110,1588,21.31,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,a2e2868814cf3572f86499cdc67998e6768ac331f961e18c0323cca9511f43ab,True
kuba-opus-20260610T231630,2026-06-10T23:16:30Z,persona,kuba,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21486,1519,17.93,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,4dba1f9bbe36d315886cc1904227f5222bf95841c26113ccde20f693c4fa97a9,True
kuba-opus-20260610T234844,2026-06-10T23:48:44Z,persona,kuba,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21486,1559,19.46,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,fbe8c2a181f96d524e3d617a8578b98c4f6c342c828c94fd410899aa6a8c855f,True
kuba-sonnet-20260412T011219,2026-04-12T01:12:19Z,persona,kuba,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,20797,1610,19.92,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,e5f3346f6c93239165d2547d42c72c114adceee9d55fc7b2b806485c2acf6592,1141aa99f96f4cccd393d04e152de68e7241088e95da5f258aee78c1898f9f70,True
kuba-sonnet-20260412T042700,2026-04-12T04:27:00Z,persona,kuba,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,38178,2140,21.97,,,,,,,,,,57,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,0cce109875482f7529e81f4033134d9ffb8e86f6c8ed4ecf0e215ee2d88d3c08,True
kuba-sonnet-20260415T232933,2026-04-15T23:29:33Z,persona,kuba,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,21110,1772,23.19,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,919fce6782a3de5739aa23abf970cbd3c7e8080ba0851216720e3be17bbe73c2,True
kuba-sonnet-20260610T225557,2026-06-10T22:55:57Z,persona,kuba,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,21486,1798,25.85,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,f7f3a51ed0f2ed403bd710b84906550d8cbd7dee25ed46557325409a0b48e6e0,True
kuba-sonnet-20260610T232713,2026-06-10T23:27:13Z,persona,kuba,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,21486,1719,22.35,,,,,,,,,,22,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,9f797ba5741c9293d2269e1fd323be4e7217388f793de0e1a5e56ef69d4207a5,True
kuba-sonnet-20260611T004925,2026-06-11T00:49:25Z,persona,kuba,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,38694,2187,24.32,,,,,,,,,,57,af0e8a7059432c13b5ddf54409d5e69a85d7485e83899affa22d37a2fcd57aeb,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,c697002ee6be5af6012f9904b26f3307a325b46b934d18cc0d6715d242576ee3,True
lukasz-gemini3f-20260416T031413,2026-04-16T03:14:13Z,persona,lukasz,gemini3f,gemini-3-flash-preview,stop,17164,1367,17.92,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,fd6a0b8ceb2ab4f7fba476b652855728340301a099e77ac81816b44988ac543b,True
lukasz-gemini3f-20260416T031929,2026-04-16T03:19:29Z,persona,lukasz,gemini3f,gemini-3-flash-preview,stop,17164,1347,22.38,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,8282428e1fb4209b9b3c0f36c55d1172c95080b5e108df2fbc598f27eb17890e,True
lukasz-gemini3f-20260610T230630,2026-06-10T23:06:30Z,persona,lukasz,gemini3f,gemini-3-flash-preview,stop,17492,1379,24.83,,,,,,,,,d60494fdbf00819ac1f7feae27b2e744057480e71a6138b21eb111e1fbe193d3,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,2887a7fc9caace898eb153e0368e7aab57c72ae824601867eaeff6d7b8385ecd,True
lukasz-gemini3f-20260610T233851,2026-06-10T23:38:51Z,persona,lukasz,gemini3f,gemini-3-flash-preview,stop,17492,1347,17.66,,,,,,,,,d60494fdbf00819ac1f7feae27b2e744057480e71a6138b21eb111e1fbe193d3,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,9a04ff857a460af4ab898e941c176ce3d07824b3613ba4d5efb73cbe24aa61b7,True
lukasz-gpt54f-20260528T055056,2026-05-28T05:50:56Z,persona,lukasz,gpt54f,gpt-5.4,stop,17532,1383,14.99,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,5350498ac24d0b9057d81347281c8626eb9eb1bd3e25aff2c88b948212e7f768,True
lukasz-gpt54f-20260528T055900,2026-05-28T05:59:00Z,persona,lukasz,gpt54f,gpt-5.4,stop,17532,820,9.93,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,8eec97c6c51e5c9c06c97b5d0f6ca2bb969088cacc79d96b1c19f9f5766bb541,True
lukasz-gpt54f-20260531T135458,2026-05-31T13:54:58Z,persona,lukasz,gpt54f,gpt-5.4,stop,17849,1997,27.74,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,e07203a5e7a8f0c61c32406432c4312746615381623d2b4a5d19c0c7c06283e3,True
lukasz-gpt54f-20260531T145652,2026-05-31T14:56:52Z,persona,lukasz,gpt54f,gpt-5.4,stop,17849,2740,29.02,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,df2e712eb7a2b749f37c40847cd2e40cb686ef2ec46859b0031e60d8fe87b709,True
lukasz-gpt54mini-20260416T002953,2026-04-16T00:29:53Z,persona,lukasz,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17532,789,3.73,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,be7cc41936c84daeb748c14f0862aa6b6657a58a2835c3f2afde88eacd6b0802,True
lukasz-gpt54mini-20260416T005638,2026-04-16T00:56:38Z,persona,lukasz,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17532,782,3.82,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,c7c698d9d65822c21d170354cb72ccfa35e3dc5c92190b7f86ad4df84af8f54d,True
lukasz-gpt54mini-20260531T130929,2026-05-31T13:09:29Z,persona,lukasz,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17849,5433,24.0,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,d60494fdbf00819ac1f7feae27b2e744057480e71a6138b21eb111e1fbe193d3,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,7ae9525dcc9227c4a331443fa524969aa6fdbdedbb09dafc047ef70e8eb71c8f,True
lukasz-gpt54mini-20260531T141058,2026-05-31T14:10:58Z,persona,lukasz,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17849,3407,14.22,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,d60494fdbf00819ac1f7feae27b2e744057480e71a6138b21eb111e1fbe193d3,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,7f7d5ac633f2967cbca48e9c887952d3e5594a969c43852c75ae018c56fc831f,True
lukasz-gpt55-20260511T192456,2026-05-11T19:24:56Z,persona,lukasz,gpt55,gpt-5.5-2026-04-24,stop,17532,2912,32.97,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,a80dcdccc7e18746de1bb406eaa6049e4df3f26188aabcacaf6049f34093f4f3,True
lukasz-gpt55-20260511T194055,2026-05-11T19:40:55Z,persona,lukasz,gpt55,gpt-5.5-2026-04-24,stop,17532,2133,25.56,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,fe03732a43a587f036f6197c5e5c95ba004e49599350c64fc010d37e459c2179,True
lukasz-gpt55-20260531T132316,2026-05-31T13:23:16Z,persona,lukasz,gpt55,gpt-5.5-2026-04-24,stop,17849,2110,25.38,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,d60494fdbf00819ac1f7feae27b2e744057480e71a6138b21eb111e1fbe193d3,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,6e605cbd8dee528d07cbffde6a2130e72b5af01fb4457e60fa89408c7f3704c7,True
lukasz-gpt55-20260531T142346,2026-05-31T14:23:46Z,persona,lukasz,gpt55,gpt-5.5-2026-04-24,stop,17849,2043,24.13,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,d60494fdbf00819ac1f7feae27b2e744057480e71a6138b21eb111e1fbe193d3,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,8f576750623200f90aff37a7afd37454e6423b04034bc875a4d90bec488cd0a3,True
lukasz-gpt55full57-20260511T204010,2026-05-11T20:40:10Z,persona,lukasz,gpt55full57,gpt-5.5-2026-04-24,stop,31956,2462,27.83,,,,,,,,,,57,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,de7112292902d3288c348f959c1a6c5fb95042a684ccd5d4aee14393aa50fd1a,True
lukasz-gpt55full57-20260611T010505,2026-06-11T01:05:05Z,persona,lukasz,gpt55full57,gpt-5.5-2026-04-24,stop,32381,2396,24.96,,,,,,,,,,57,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,50485b9a5fa94c8dabdb7c0c8150fb97baf7b9a85326a1af68d9f5257e04f2c7,True
lukasz-grok4-20260416T010926,2026-04-16T01:09:26Z,persona,lukasz,grok4,grok-4.20-beta-0309-reasoning,stop,15576,1297,27.73,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,389f1da02bca6aecffafe854161d5b05cc1dcbde8b61925995882f0858634f98,True
lukasz-grok4-20260416T012129,2026-04-16T01:21:29Z,persona,lukasz,grok4,grok-4.20-beta-0309-reasoning,stop,15576,1259,21.61,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,d32c7493b9a2592682f83cc5f5ef192a7f6e1b9655b7c1b3b984cceef8b70295,True
lukasz-grok4-20260531T133703,2026-05-31T13:37:03Z,persona,lukasz,grok4,grok-4.20-beta-0309-reasoning,stop,15873,1300,22.77,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,caf5b4244bfecfc44831c38abd3851aae625c526cba97339bdf5cb46b8dae165,True
lukasz-grok4-20260531T143854,2026-05-31T14:38:54Z,persona,lukasz,grok4,grok-4.20-beta-0309-reasoning,stop,15873,1278,28.47,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,eeb81f7e363c41fd998427a2ccd13842f512fecb815023eda3fe562ad7cf9948,True
lukasz-opus-20260412T174759,2026-04-12T17:47:59Z,persona,lukasz,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,20988,1514,17.95,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,66c10229a9e4357b1fe4474cab44caad60baf6b4cdc031ab87d63ca668987381,True
lukasz-opus-20260415T233412,2026-04-15T23:34:12Z,persona,lukasz,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,20988,1498,19.05,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,4c393c1cf350ad312c72477657d9e70f8172f034b5917871de89372c0c6a6d55,True
lukasz-opus-20260610T231650,2026-06-10T23:16:50Z,persona,lukasz,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21364,1449,16.44,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,f1863752531e0b8894bf7612d4bb608083a9859ecd5cb835f0628364a3f5531f,True
lukasz-opus-20260610T234906,2026-06-10T23:49:06Z,persona,lukasz,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21364,1479,17.28,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,b6fbc9a898fecf90e1e532bfd9f2816bb414cad898cc631a70fc0bcc3d9c28bd,True
lukasz-sonnet-20260412T015917,2026-04-12T01:59:17Z,persona,lukasz,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,20988,1570,18.37,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,24c69c3206e9a684561e010ce41fbbd42d0c4d9b00ed8e032ff2d0443ba75b7b,True
lukasz-sonnet-20260412T043120,2026-04-12T04:31:20Z,persona,lukasz,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,38056,2132,22.66,,,,,,,,,,57,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,cb6c61d1643beb9d8914240aa641fddc5a414b219b3ac87defcd0edd4ec51e8d,True
lukasz-sonnet-20260415T233400,2026-04-15T23:34:00Z,persona,lukasz,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,20988,1754,24.03,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,c96072becb4e1ff36fff320c33b097d181e3f9af343bebc43eb110088cd59076,True
lukasz-sonnet-20260610T225625,2026-06-10T22:56:25Z,persona,lukasz,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,21364,1601,19.98,,,,,,,,,,22,a8156980934e2aa9cf996c69fcea435bddbce6ccc7efd6a230ec71032651ebd4,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,0a6ea09338fda064dbff491a21e2280dc0b7973eb81555c2f3bae3aa79fe8289,True
